title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Leksykon historii Europy XX wieku 1900-2004 ",Chris Cook,"
powieść historyczna ",Książka i Wiedza,"
830513363X ","
Książka ta, opracowana z myślą o uczniach i nauczycielach zawiera przejrzyste zestawienia najważniejszych faktów współczesnej Europy od schyłku XIX wieku do 2004 roku. Jej celem jest przedstawienie w układzie chronologicznym i tematycznym tych wydarzeń i faktów, które są niezbędne do zrozumienia kluczowych zjawisk i tendencji w najnowszej historii Europy. ",,"
2004-01-01 ","
2004-01-01 ","
448 ","
polski ",,,
"
600 gatunków lokatorów ",Jörg Blech,"
nauki przyrodnicze (fizyka, chemia, biologia, itd.) ",Oficyna Wydawnicza Interspar,"
8389384299 ","
Jesteśmy zasiedleni: biliony żywych organizmów mieszkają na nas i w nas. ""Ludzkie życie to joint venture"", mów autor i pokazuje, że wiele zwierząt, których się obawiamy, ma gorszą sławę niż na to zasługują. Gdzie medycyna widzi tylko ""zarazki chorobotwórcze"", interesująca wycieczka w głąb ciała otwiera nowy świat i prowadzi do zadziwiającego wyniku: wielu naszych mieszkańców nie tylko dobrze tolerujemy, lecz są naszymi nad wyraz pożytecznymi towarzyszami, bez których nie moglibyśmy istnieć. ","
Leben auf dem Menschen ","
2004-01-01 ","
2004-01-01 ","
175 ","
polski ","
Alicja Porowska ",,
"
Gender - konteksty ",Małgorzata Radkiewicz,"
nauki społeczne (psychologia, socjologia, itd.) ",Rabid,"
8388668862 ","
Książka jest kolejnym zbiorem w genderowym cyklu. Gromadzi teksty dotyczące kulturowej tożsamości płciowej na obszarze literatury, sztuki, psychologii. Książka prezentuje zagadnienia teoretyczne oraz analizy dotyczące szeroko rozumianej kategorii Gender- kulturowej tożsamości płci. ",,"
2004-01-01 ","
2004-01-01 ","
340 ","
polski ",,,
"
Kłopoty z cyferkami ",Małgorzata Strękowska-Zaremba,"
literatura dziecięca ",Debit,"
8371672055 ","
O, rety! Niesforne cyferki uciekły ze szkolnej klasy! Psocąc nieustannie wpadają w tarapaty. Pies Hektor znowu ma ręce pełne roboty, a my dzięki temu poznajemy cyferki i z niczym ich już nie pomylimy! ",,"
2004-01-01 ","
2004-01-01 ","
48 ","
polski ",,,
"
Pomnikowe Drzewa Powiatu Biłgorajskiego. Przewodnik ",Andrzej Czacharowski,"
turystyka, mapy, atlasy ",Młodzieżowy Dom Kultury w Biłgoraju,"
839186703X ",,,"
2004-01-01 ","
2004-01-01 ","
82 ","
polski ",,,
"
Content ",Rem Koolhaas,"
albumy ",Taschen,"
9783822830703 ","
""Content"" is a follow-up to ""SMLXL"", an inventory of seven years of OMA's tireless labour. In many ways it is structured according to what its predecessor is not - dense, cheap, disposable. The relentless internal logic that propelled ""SMLXL"" is here counteracted by the incorporation of critical, external voices. ",,"
2004-01-01 ",,"
544 ","
angielski ",,,
"
Don Giovanni ",Luca Raimondo,"
komiksy ",Last Gasp,"
9780867196122 ","
XVIII wiek i jego libertyńskie ekscesy pięknie zilustrowane i opisane w komiksie Don Giovanni. Komiks zabiera czytelnika w podróż po zakamarkach ciał Don Giovanniego i jego partnerek, okraszoną wymyślnymi dialogami i kryjącą wiele mrocznych tajemnic... ","
Don Giovanni ","
2004-01-01 ",,,"
angielski ",,,
"
Ha!art – interdyscyplinarny magazyn kulturalno-artystyczny, nr 19A, 2004 ",Redakcja magazynu Ha!art,"
czasopisma ",Fundacja Krakowska Alternatywa,,"
Nieregularny kwartalnik. ",,"
2004-01-01 ","
2004-01-01 ","
208 ","
polski ",,,
"
Aleje Wyobraźni. Almanach Koła Literackiego Sił Powietrznych ",Julia Bartczak,"
literatura piękna ",Klub Sił Powietrznych Dział Instruktorsko-Metodyczny,"
8392177703 ","
Wybór tekstów i opracowanie: Ryszard Szaran. ",,"
2004-01-01 ","
2004-01-01 ","
134 ","
polski ",,,
"
Schwalbe Me 262 cz.2 ",Seweryn Fleischer,"
powieść historyczna ",,"
8372371393 ","
Druga część monografii Schwalbe zawiera opis wersji dwumiejscowych treningowych i nocnych myśliwców, ich rozwój konstrukcji i przebieg służby. ",,"
2004-01-01 ","
2004-01-01 ","
104 ","
polski ",,,
"
Powstanie Warszawskie. Tom IV ",Irena Sawicka,"
powieść historyczna ",Wydawnictwo Adam Marszałek,"
8373228896 ","
Centralna Biblioteka Wojskowa w ramach swojej działalności bibliograficznej systematycznie gromadzi informacje na temat piśmiennictwa dotyczącego Powstania Warszawskiego. Rezultatem tej działalności, prowadzonej przez Dział Bibliografii Wojskowej, było ukazanie się w r. dwóch tomów Bibliografii Powstania Warszawskiego , a w r. trzeciego tomu, obejmujących publikacje z lat . Obecnie w przededniu sześćdziesiątej rocznicy Powstania do rąk Czytelników trafiają dwa kolejne tomy, których opracowania i redakcji podjęła się Irena Sawicka, współautorka poprzednich opracowań. Czwarty tom, rejestrujący publikacje krajowe i zagraniczne, jakie ukazały się po r. w kraju i na obczyźnie w formie druków zwartych i ciągłych pod względem układu nawiązuje do wcześniejszych części bibliografii. ... Tom piąty, stanowiący istotne novum, odnotowuje publikacje dotyczące biografii dowódców i żołnierzy Powstania. ącznie w obu tomach IV, V zamieszczono tysięcy opisów bibliograficznych. ... Fragment wprowadzenia płk. dr. Andrzeja Wesołowskiego ",,"
2004-01-01 ","
2004-01-01 ","
446 ","
polski ",,,
"
Polityka kulturalna Unii Europejskiej ",Kazimierz Waluch,"
nauki społeczne (psychologia, socjologia, itd.) ",Novum,"
83-89416-33-6 ","
Polityka kulturalna Unii Europejskiej zajmuje obecnie ważne miejsce w całokształcie funkcjonowania Europy. Wszelkie aktywności Unii odnoszą się z respektem dla różnorodności kulturowej, tradycji i zwyczajów wszystkich narodów Europy, przy jednoczesnym eksponowaniu wspólnego dorobku w dziedzinie kultury. ",,"
2004-01-01 ","
2004-01-01 ","
321 ","
polski ",,,
"
Tablice. Biologia Chemia ",praca zbiorowa,"
nauki przyrodnicze (fizyka, chemia, biologia, itd.) ",Wydawnictwa Szkolne i Pedagogiczne,"
83-02-08844-7 ","
Publikacja będzie przydatna zarówno gimnazjalistom zainteresowanym biologią i chemią, jak i uczniom szkół ponadgimnazjalnych, przede wszystkim tym, którzy pragną przystąpić do egzaminu maturalnego z biologii lub/i chemii i wykazać się wiedzą oraz umiejętnościami z tych dziedzin w zakresie rozszerzonym. 
Dzięki tabelarycznej formie prezentowanych treści książka jest doskonałą pomocą w powtórzeniu wiadomości zdobytych na lekcjach biologii i chemii w szkole ponadgimnazjalnej. ",,"
2004-01-01 ","
2004-01-01 ","
216 ","
polski ",,,
"
Modlitwa Pańska. Komentarze greckich Ojców Kościoła IV-V w. ",praca zbiorowa,"
religia ",Wydawnictwo Benedyktynów TYNIEC,"
8373541012 ","
Najstarsze, komentarze do Modlitwy Pańskiej. Książka stanowi swoistą odpowiedź tradycji na pytanie ""jak się modlić"". Komentarze następują po sobie w porządku chronologicznym. Każdy opatrzony został wstępem zawierającym podstawowe informacje o autorze oraz charakterze i okolicznościach powstania dzieła. ",,"
2004-01-01 ","
2004-01-01 ","
240 ","
polski ","
Krzysztof Bielawski ",,
"
Myśli i wspomnienia ",Adam Tabor,"
biografia, autobiografia, pamiętnik ",Barbara,"
8391883655 ","
Wspomnienia z lat młodości spędzonej we Lwowie, pracy naukowej w zespołach prof. E. Romera, B. Dybowskiego i H. Arctowskiego, doświadczenia podchorążego w II Rzeczypospolitej, młodego nauczyciela, uczestnika kampanii wrześniowej 1939 r. jeńca Oflagów, odbudowy kraju, działalności harcerskiej i pracy nauczycielskiej. ",,"
2004-01-01 ","
2004-01-01 ","
287 ","
polski ",,"

""Wspomnienia wojenne"" są pamiętnikiem Adama Tabora. Po przeczytaniu jego książki mam mieszane uczucia. II wojna światowa, to temat, który już od jakiegoś czasu jest jednym z moich ulubionych w książkach i filmach. Nie jest łatwo przejść przez strony napisane ręką osób, które w tamtych okresach straciły wiele osób, byli świadkami zniszczenia ukochanej ojczyzny i sami cierpieli z powodu bólu, który przyniosła wojna. 

W książce jest opisane życie autora, który urodził się we Lwowie. Był profesorem gimnazjalnym, harcmistrzem, żołnierzem, jeńcem niemieckich oflagów, podróżnikiem i mogłabym tak wymieniać wiele rzeczy, które miały duży wpływ na działalność i odbudowę Polski. Jednak przyznaję - niewiele pamiętam z nazwisk, miejsc, które wymienił i rzeczy, które zrobił. Wypisane wyżej jego czynności, to jedyne, które zapamiętałam, a było tego wiele. Jakoś nie mogłam przebrnąć przez książkę. Chociaż napisana jest prostym językiem.

Jednak jest coś, co sprawiło, że książka na długo pozostanie w mojej pamięci. Adam Tabor przez pół wieku był związany z miastem, w którym mieszkam. I chociaż liczyłam, że będzie więcej właśnie o Jarosławiu, to sama myśl, że był związany z tym miejscem jest dla mnie bardzo ważna.

Książkę polecam osobom, które tak jak ja lubią czasy wojenne i historyczne.

||otro-mundooo.blogspot.com|| 

""Wspomnienia wojenne"" są pamiętnikiem Adama Tabora. Po przeczytaniu jego książki mam mieszane uczucia. II wojna światowa, to temat, który już od jakiegoś czasu jest jednym z moich ulubionych w książkach i filmach. Nie jest łatwo przejść przez strony napisane ręką osób, które w tamtych okresach straciły wiele osób, byli świadkami zniszczenia ukochanej ojczyzny i sami... 

więcej



mniej





Pokaż mimo to


",
"
Madrox #3 ",Peter David,"
komiksy ",Marvel Comics,,"
As Madrox's investigation into the murder of one of his dupes continues, things begin to spiral out of control. Soon, everything Jamie knows will be turned upside down! ","
Madrox #3: Marvel Knights ","
2004-01-01 ",,"
25 ","
angielski ",,,
"
Loże masońskie i organizacje parawolnomularskie Kalisza ",Krzysztof Walczak,"
historia ",Libri,"
8386845104 ","
Historia wolnomularzy, tradycja ich obrzędowości, a także rola, jaką od wieków odgrywali w dziejach Europy, ciągle znajduje się w polu zainteresowania rozmaitych środowisk, budząc nadal żywe emocje. Swoje miejsce w owej historii ma także Kalisz - stare wielkopolskie miasto przez stulecia stanowiące nie tylko jeden z najwazniejszych polskich ośrodków miejskich, lecz będące zarazem przykładem koegzystencji kilku zamieszkujących je nacji. Z tej przyczyny warto prześledzić działalność kaliskich lóż wolnomularskich, w której dostrzec można bardzo wyraźnie, szczególnie w odniesieniu do przełomu XVIII i XIX w., kształtowanie się wielonarodowego społeczeństwa tego miasta, zwłaszcza zaś warstw nim kierujących. Warto zwrócić uwagę na zasięg oddziaływania lóż wolnomularskich, również w sensie wybitnych osobowości, działających w warsztatach kaliskich i poza nimi. Dotyczy to również okresu międzywojennego, najmniej dotąd poznanego, jeśli chodzi o historię działalności kaliskiej masonerii, i to zarówno w odniesieniu do wolnomularzy działających na terenie miasta, jak i kaliszan afiliowanych do lóż warszawskich i innych.
(...)
Miejmy nadzieję, iż przypomniane tu losy kaliskiej masonerii pozwoją wzbogacić dzieje miasta, które zwłaszcza w pierwszych dziesięcioleciach XIX wieku, czasie żywej działalności miejscowych warsztatów wolnomularskich, przeżywało okres największej prosperity. Splot tych okoliczności, a także udział w ruchu wolnomularskim wielu ludzi decydujących o rozwoju miasta i regionu, jest wystarczającym powodem, aby działalność lóż masońskich wpisać w dzieje miasta.
/fragment wstępu/ ",,"
2004-01-01 ","
2004-01-01 ","
112 ","
polski ",,"

Co prawda źródeł sporo, wiele faktów, ale u autora widać jakiś dziwny zachwyt masonerią. Naukowiec powinien zachowywać dystans do instytucji, którą opisuje a tu wydaje się, jakby Pan Walczak wszystko co dobre w Kaliszu przypisywał masonom. 

Co prawda źródeł sporo, wiele faktów, ale u autora widać jakiś dziwny zachwyt masonerią. Naukowiec powinien zachowywać dystans do instytucji, którą opisuje a tu wydaje się, jakby Pan Walczak wszystko co dobre w Kaliszu przypisywał masonom. 



Pokaż mimo to


",
"
Sztuka Aborygenów ",Ryszard Bednarowicz,"
sztuka ",Galeriar,"
8388151606 ",,,"
2004-01-01 ","
2004-01-01 ","
256 ","
polski  ",,,
"
Atlas sztuki wojennej w średniowieczu 768-1487 ",Matthew Bennett,"
historia ",Bellona,"
8311097917 ","
Ta pięknie wydana w formacie większym niż A4 książka jest przekładem wydanej przez Cambridge University Press publikacji, która nie miała dotychczas swojego odpowiednika na polskim rynku. Wojny Karola Wielkiego, najazdy wikingów, krucjaty, wojna stuletnia i wojny husyckie - to tylko niektóre z kampanii przedstawionych w dwunastu rozdziałach książki. Całość została uzupełniona o ponad sto kolorowych map i planów bitew oraz ilustracji. Ostatni rozdział opisuje szczegółowo średniowieczne techniki walki oraz rodzaje uzbrojenia. ","
The Cambridge Illustrated Atlas of Warfare in the Middle Ages 768-1487 ","
2004-01-01 ","
2004-01-01 ","
212 ","
polski ","
Piotr Chojnacki, Katarzyna Bażyńska-Chojnacka ",,
"
Sztuka nauczania matematyki w szkole podstawowej i gimnazjum ",Danuta Zaremba,"
nauki społeczne (psychologia, socjologia, itd.) ",Gdańskie Wydawnictwo Oświatowe,"
8388881787 ","
Zbiór wskazówek, pomysłów, praktycznych uwag i propozycji metodycznych, oparty na osobistych doświadczeniach autorki – doktora matematyki i nauczyciela.

Pozycja ta przeznaczona jest głównie dla nauczycieli matematyki w szkołach podstawowych i gimnazjach, ale będzie także wyjątkowo cenna dla rodziców, którzy chcieliby włączyć się w edukację swojego dziecka.

Dzięki tej książce każdy nauczyciel matematyki – zarówno początkujący, jak i ten z wieloletnim stażem będzie wiedział:
- jak przybliżyć uczniowi ten wymagający przedmiot,
- jak wytłumaczyć abstrakcyjne pojęcia,
- jak dostosować wymagania do możliwości ucznia.

Przystępnie napisana i wzbogacona o ilustracje Sławomira Kiliana, książka stanowi wartościową pomoc w codziennej pracy nauczyciela. ",,"
2004-01-01 ","
2004-01-01 ","
 157 ","
polski ",,,
"
Magda boi się duchów ",Katarzyna Konarowska,"
literatura dziecięca ",Wielokropek Anna Łeske-Jackowska,"
8392129717 ","
Wydawnictwo Wielokropek wydaje nową serię książeczek dla dzieci ""Sprawy duże i małe"". W kolejnych tomach występują stali bohaterowie: mama, tata, Magda i Krzyś. Dzieci przeżywają typowe problemy: chcą mieć psa, nie chcą sprzątać, nie odrabiają lekcji, boją się itd. Każda książka składa się z trzech części, z których najważniejsza jest historyjka do czytania dla dzieci. Poza nią w książce zamieszczone są pytania, które rodzice mogą zadać dziecku podczas omawiania opisywanego w historyjce problemu, oraz kilka zdań informacji dla rodziców - jak i dlaczego właśnie w ten sposób można pomóc dziecku rozwiązać problem.Książeczki powstały we współpracy z psychologami z Polskiego Instytutu Ericksonowskiego z Katowic. ",,"
2004-01-01 ","
2004-01-01 ",,"
polski ",,"

Ksiązka podaje gotowe rozwiązanie na walkę z dziecięcymi, wyimaginowanymi lękami. Świetna, polecam! 

Ksiązka podaje gotowe rozwiązanie na walkę z dziecięcymi, wyimaginowanymi lękami. Świetna, polecam! 



Pokaż mimo to


;

Książka o lęku przed ciemnością i czającymi się w tej ciemności potworami. Mimo, że zaciekawiła mojego 7latka, musiałam niektóre fragmenty skracać. Ogólnie calkiem w porządku. 

Książka o lęku przed ciemnością i czającymi się w tej ciemności potworami. Mimo, że zaciekawiła mojego 7latka, musiałam niektóre fragmenty skracać. Ogólnie calkiem w porządku. 



Pokaż mimo to


",
"
304 Squadron. Wellingtons against the U-Boats ",Mariusz Konarski,"
militaria, wojskowość ",Stratus,"
8389450186 ","
Historia jedynego polskiego Dywizjonu wchodzącego w skład Coastal Command w RAF. Lotnicy dywizjonu latali na Battle, Welligtonach i Warwickach. odnieśli wiele sukcesów walcząc przeciwko Ubootom.
Doskonałe kolorowe ilustracje, nieznane zdjęcia historyczne, w tym w kolorze.
Książka dostępna także jako Ebook ",,"
2004-01-01 ",,"
88 ","
angielski ",,,
